Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5YD86vWLu1YqR818b1GADO,"7nwUJBm0HE4ZxD3f5cy5ok","Bridge over Troubled Water","The Very Best of Aretha Franklin - The 70's","Aretha Franklin",1972,333933,53,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"classic soul,jazz blues,memphis soul,soul,southern soul,vocal jazz",0.501,0.302,10,-12.529,1,0.033,0.758,0.000267,0.0888,0.386,77.836,4
5CXfTjIX7bAlFxSlMBaJVU,"0isDnZYMWbwDz7hzw0XRjt,7u1mqP3ykglpCB2c1p1p5I","Doesn't Somebody Want To Be Wanted","The Definitive Collection","David Cassidy,The Partridge Family",1974,167733,32,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"adult standards,bubblegum pop,soft rock",0.742,0.387,10,-13.822,1,0.0349,0.634,0,0.0424,0.878,113.045,4
4WYFQLVqla6tpYtKsSqcgu,"01hRNr3yF5bYnPq4wZ88iI","Draggin' the Line","Tommy James and The Shondells: Anthology","Tommy James & The Shondells",1989,164866,58,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"bubblegum pop,classic garage rock,classic rock,country rock,folk rock,mellow gold,psychedelic rock,rock-and-roll",0.669,0.583,1,-9.165,0,0.0689,0.0521,0.0000152,0.177,0.647,114.548,4
6gJdDnF2TzfA1WPMXuCa3x,"1zuJe6b1roixEKMOtyrEak","Proud Mary","What's Love Got to Do with It?","Tina Turner",1993,327400,67,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"new wave pop,soft rock",0.397,0.499,2,-10.972,1,0.0685,0.0766,0.00000155,0.111,0.367,171.067,4
31IBsxTgHHKRGSEjgYEUdp,"3iDD7bnsjL9J4fO298r0L0","Beginnings","Chicago IX: Chicago's Greatest Hits","Chicago",1975-11-10,470333,37,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"album rock,classic rock,mellow gold,rock,soft rock,yacht rock",0.496,0.741,11,-12.815,0,0.0569,0.108,0.0102,0.379,0.53,109.37,4
7vNUGMKj2DSPqqGWYKE7fW,"66akX7UszLtTZqTTdcFvBL","Stay Awhile - Remastered","20th Century Masters:The Best Of The Bells","The Bells",2003-01-01,203013,38,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"classic canadian rock",0.601,0.249,11,-17.667,1,0.0349,0.787,0.0428,0.0803,0.476,84.353,4
52SCT6ImFklqEhH21lgErO,"39uv7qSNwIoaAtWNioWnxp","Sweet City Woman","Against the Grain","Stampeders",1971-01-01,207426,57,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"classic canadian rock",0.696,0.736,7,-7.283,1,0.048,0.255,0,0.117,0.917,88.133,4
3wRiwV9HdarzkktRH7If46,"1sldhz8tzC100cRAdfnMht","Me and You and a Dog Named Boo","The Best Of Lobo","Lobo",1993-06-11,177933,51,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"soft rock",0.628,0.603,6,-10.286,1,0.0312,0.178,0.0000173,0.0686,0.951,120.782,4
6qYmf2NjhDfsF7x5U5DUOf,"4STHEaNw4mPZ2tzheohgXB,6QEKXJs8gQCiyBq5L8knco","Another Day - 2012 Remaster","Ram (Archive Collection)","Paul McCartney,Linda McCartney",1971-05-17,222533,59,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"beatlesque,classic rock,mellow gold,rock,classic uk pop",0.701,0.335,7,-13.534,1,0.034,0.293,0.00845,0.0872,0.824,122.239,3
40W8Mm9t3ZO1iNQlls35lL,"70ZTdbPEcEugBNay4MvxfL","If","Manna","Bread",1971,155773,68,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"folk rock,mellow gold,singer-songwriter,soft rock",0.388,0.176,9,-16.952,1,0.0299,0.912,0.000336,0.0977,0.342,97.628,4
1dnTzkUEdwm9jrmdpKSfWU,"3koiLjNrgRTNbOwViDipeA","Mercy Mercy Me (The Ecology)","What's Going On","Marvin Gaye",1971-05-21,196466,0,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"classic soul,motown,neo soul,northern soul,quiet storm,soul",0.499,0.633,6,-12.145,0,0.0445,0.373,0.716,0.0876,0.474,93.238,4
5NU6nNizcd38J1xJi1tGXE,"4bx9rfUR9C0H26TEiVCwdi","One Toke Over the Line","Tarkio Road","Brewer & Shipley",1970,199293,51,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"country rock",0.581,0.806,0,-8.158,1,0.0335,0.156,0.00000453,0.215,0.87,77.496,4
5R84QoGVQuD4dP8Xyh0rtQ,"0701Axu6yvUIoctaKMbDIZ","Bring The Boys Home","On The Inside","Freda Payne",2007-11-16,284626,15,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"beach music,motown",0.814,0.452,11,-12.477,0,0.0305,0.0292,0.0000299,0.0989,0.738,104.093,4
5sj71X3Em004zkOXXQpUcG,"6eEsIl4wosvhuWI0mfXxAF","I Just Want To Celebrate","20th Century Masters: The Millennium Collection: Best of Rare Earth","Rare Earth",2001-01-01,219586,35,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"blues rock,british blues,classic rock,country rock,psychedelic rock,psychedelic soul,southern rock",0.405,0.946,2,-7.831,1,0.416,0.207,0.00000146,0.0889,0.468,176.45,4
5HTJCB3DvUYWTs8FLaxCBe,"6dTCMsjfH2odCFlNb36SCG","Never Ending Song of Love","Rhino Hi-Five: Delaney & Bonnie","Delaney & Bonnie",2005-03-15,204226,0,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"british blues,country rock,southern rock,swamp rock",0.663,0.623,0,-12.52,1,0.0275,0.292,0,0.21,0.872,92.224,4
126s9Yi5rRxPt6GEWrmXAF,"2cyENLzpUJ2GfZJwmWxlI4","Easy Loving","God Bless You","Freddie Hart",2019-03-01,152240,0,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"classic country pop",0.711,0.338,7,-13.433,1,0.0263,0.188,0.000251,0.101,0.498,102.065,4
4NLKJfFJl19CnJaEGMGjhl,"4FAEZeJcsYYBkNq2D3KGTV","Liar","Naturally","Three Dog Night",1970-01-01,235800,35,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"album rock,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,soft rock",0.52,0.394,2,-15.374,0,0.0278,0.4,0.0499,0.0917,0.674,107.616,4
4bC4rdU4zGhTB4QTChq8OD,"2bOxMrYSU3bFJJHAUNWAJZ","Chirpy Chirpy Cheep Cheep - Rerecorded Version","The Wonderful World of the 70's: 100 Hit Songs","Mac & Katie Kissoon",2014-08-27,148293,0,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"classic uk pop,nederpop",0.711,0.584,1,-11.177,1,0.0395,0.132,0,0.628,0.983,134.634,4
45FLu3nL1iMYXYPzhqLdko,"4sj6D0zlMOl25nprDJBiU9","Where Do I Begin - Love Theme from Love Story","Love Story","Andy Williams",1971-02-03,189066,56,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"adult standards,easy listening",0.259,0.473,6,-10.187,1,0.0324,0.512,0.0000015,0.4,0.232,84.897,4
6Xz7FeyE8HTP90HecgHV57,"08F3Y3SctIlsOEmKd6dnH8","Wild World","Tea For The Tillerman (Remastered)","Yusuf / Cat Stevens",1970-11-23,200173,2,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"british folk,classic rock,folk,folk rock,mellow gold,singer-songwriter",0.484,0.508,0,-9.308,1,0.0364,0.376,0.000791,0.0961,0.554,151.867,4
6sykijVtS1m8vxLnkKXrJ5,"3kvy8do7n0qVqvlNFS4yOF","When You're Hot, You're Hot","The Essential Jerry Reed","Jerry Reed",1995,139560,46,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"classic country pop,country,country rock",0.788,0.832,4,-10.783,1,0.0981,0.354,0,0.1,0.91,101.045,4
52IYsIidzGz7PXO2lEyeLB,"5dS6VBacLLPyLDAfK3B0OR","Funky Nassau, Pt. 1","Funky Nassau","The Beginning Of The End",2017-12-06,186301,0,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"bahamian pop,rare groove",0.694,0.854,6,-7.659,0,0.0351,0.227,0.000417,0.337,0.958,121.271,4
6yo5ESF8Ua9YLnlXDpuR0N,"4BoRxUdrcgbbq1rxJvvhg9","If Not For You","Gold","Olivia Newton-John",2005-01-01,173133,0,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"adult standards,australian dance,disco,mellow gold,soft rock",0.584,0.614,11,-8.393,1,0.0292,0.48,0.000139,0.103,0.851,118.561,4
0gtTfaz5zzbJA28Ypu7k0W,"03PCdNvkF81s7xHmtkNcoz","Groove Me","Choice Cuts","King Floyd",1994-06-14,184466,54,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"southern soul",0.913,0.481,11,-8.459,1,0.0998,0.392,0.0000748,0.0279,0.878,103.62,4
6OYjNMwmiBJNpiDM1aqd6K,"5gPEo032lzARtzuVqJIm9o","Watching Scotty Grow - Digital Re-Recording","The Very Best Of Bobby Goldsboro, Volume 2","Bobby Goldsboro",1989,163480,15,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"adult standards,bubblegum pop,easy listening,merseybeat,rock-and-roll",0.54,0.312,0,-16.546,1,0.0376,0.505,0.00229,0.138,0.65,92.367,4
7IwFA0HPOBCoQT5qzP0jDN,"7aLNBjOlzOCyuFmytbbeYM","Woodstock","Later That Same Year","Matthews' Southern Comfort",2016-04-01,269333,47,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"british folk,classic uk pop",0.595,0.34,7,-15.214,0,0.0332,0.787,0.179,0.104,0.79,119.859,4
6Sueudn0VQA4AXRsFKQbFl,"5yzE49FicYiSxN61oaxkNn","Amazing Grace","The Very Best Of Judy Collins","Judy Collins",2001-08-21,248693,46,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"american folk revival,folk,folk rock,mellow gold,singer-songwriter",0.192,0.263,3,-11.83,1,0.0332,0.945,0,0.203,0.196,87.747,4
2HMWCdOn8xL2M8WwPxHTQ1,"65Gh3BfK84aTIugiRCgLBA","I Hear You Knocking","Rockpile","Dave Edmunds",1971,170000,41,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"british blues,power pop,pub rock,rockabilly",0.679,0.672,4,-7.006,1,0.0339,0.0481,0.0243,0.063,0.926,103.445,4
7uLKyipL5WfndsHMRSGEUS,"1LZEQNv7sE11VDY3SdxQeN","Lonely Days","2 Years On","Bee Gees",1970-11,225666,51,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"disco,soft rock",0.334,0.24,0,-14.5,0,0.0327,0.662,0.0000835,0.634,0.37,94.254,4
2oWFcV6yOp5HmbzbCcQXKJ,"4GpIeE34rBNFppvYsWle9c","Here Comes That Rainy Day Feeling Again - Remastered","The Very Best (Remastered)","The Fortunes",2015-11-08,166394,36,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"british invasion",0.67,0.839,5,-9.65,1,0.0373,0.318,0.00000233,0.0438,0.847,124.67,4
0cJPLFrlV7TTCyPLupHzcH,"67ea9eGLXYMsO2eYQRui3w","Won't Get Fooled Again - Original Album Version","Who's Next (Deluxe Edition)","The Who",1971-08-14,511400,67,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"album rock,british invasion,classic rock,hard rock,rock",0.686,0.92,2,-6.231,1,0.0566,0.301,0.27,0.0807,0.225,135.027,4
2f1kaz9iKDa9aHwZMfdbti,"0GVO1kqJHVxOarPgex9K15","Trapped By a Thing Called Love","On The Loose / Trapped By A Thing Called Love","Denise LaSalle",2009-09-22,160626,0,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"soul blues,southern soul",0.719,0.486,5,-9.489,0,0.0538,0.119,0.0000311,0.0719,0.823,141.511,3
20a2Sdul23BOafd2X37Dlv,"2iE18Oxc8YSumAU232n4rW","Mama's Pearl","Third Album","The Jackson 5",1970-09-08,187133,36,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"motown,soul",0.634,0.819,5,-6.786,0,0.048,0.359,0.00000498,0.18,0.931,104.517,4
0oWaOtPDTqXlBMkOCCEt5E,"0EpHh7UzaxKzcYps38j92E","Timothy","Timothy","The Buoys",1971,165575,0,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"",0.543,0.787,9,-9.734,0,0.0331,0.196,0.0000417,0.0804,0.967,139.285,4
4NfNr2aOxfZkkDHue5gjKf,"0isDnZYMWbwDz7hzw0XRjt,7u1mqP3ykglpCB2c1p1p5I","I Woke Up In Love This Morning","The Definitive Collection","David Cassidy,The Partridge Family",1974,160573,39,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"adult standards,bubblegum pop,soft rock",0.584,0.552,11,-12.36,0,0.0341,0.281,0,0.0842,0.71,137.587,4
7KMILVTQdVS4zQ8ilTcpRO,"3IKV7o6WPphDB7cCWXaG3E","Theme From Shaft - Remastered","Shaft (Deluxe Edition)","Isaac Hayes",1971,279200,62,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"classic soul,disco,funk,memphis soul,quiet storm,soul,southern soul",0.487,0.716,9,-17.689,0,0.0463,0.233,0.00445,0.113,0.819,120.795,4
4Fo0h4xBntg9L4YNAMXQEH,"0TF2NxkJZPQoX1H53rEFM1","If I Were Your Woman - Single Version","Love Songs","Gladys Knight & The Pips",2008-01-27,190653,18,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"classic soul,disco,funk,motown,quiet storm,soul",0.457,0.567,6,-7.119,1,0.0535,0.74,0.126,0.615,0.524,74.982,4
0XWEb8ebIDI00koZUhEShU,"7mEIug7XUlQHikrFxjTWes","I Am...I Said - Single Version","His 12 Greatest Hits","Neil Diamond",1974-03-01,213693,35,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"adult standards,brill building pop,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock,yacht rock",0.249,0.361,10,-14.122,1,0.0279,0.087,0.00000179,0.107,0.458,88.887,4
3bwgcbZwEVnRP0JMwKVYCa,"0jOImUkQkjgfBfDeCNQWyh","Wedding Song (There Is Love)","Paul And","Noel Paul Stookey",1971-01-01,226760,45,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"",0.518,0.304,3,-11.816,1,0.0297,0.872,0.00221,0.123,0.394,135.366,4
7cyLwgSVf3AnKXetNRWiTa,"0N5PyKJzS3M1XNlaCL7bbE","Don't Knock My Love, Pt. 1","The Very Best of Wilson Pickett","Wilson Pickett",1993-04-13,136400,23,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"classic soul,memphis soul,soul,southern soul",0.731,0.701,7,-8.722,0,0.0287,0.157,0.00000675,0.0595,0.961,107.521,4
3MFFDRC4wTN9JNGtzXsZlN,"22WZ7M8sxp5THdruNY3gXt","Love Her Madly","L.A. Woman","The Doors",1971-04-19,198466,69,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"acid rock,album rock,classic rock,hard rock,psychedelic rock,rock",0.565,0.587,4,-7.393,0,0.0317,0.0573,0.00493,0.0416,0.966,147.462,4
0hhzJEusz6r7f0eL1Uc8kw,"4Qk0lWGeXydDvfrDufDQ9p","Here Comes The Sun","Live At The Cellar Door and at the Santa Monica Civic Auditorium","Richie Havens",1972,254000,58,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"american folk revival,folk,folk rock,singer-songwriter",0.698,0.643,2,-16.985,1,0.0649,0.803,0.0799,0.704,0.714,128.22,4
2MtvFTVy5qjzKe6ytzfcBv,"7Ms7NbAd3ltqXbU11HiRMH","Sweet Mary","Rewind the 70s - Volume 2","Wadsworth Mansion",2013-03-31,171533,23,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"",0.692,0.629,10,-10.714,1,0.0401,0.113,0,0.0251,0.956,126.5,4
0EocUlMbfRJlO1ieFjgZGB,"7knQlwjtPZ9VP98f5XXhhn","Right on the Tip of My Tongue","Right on the Tip of My Tongue","Brenda And The Tabulations",2000-01-01,199800,37,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"classic soul,philly soul",0.503,0.62,0,-7.265,0,0.0364,0.22,0.00000229,0.0778,0.736,156.243,4
5766QQQ0ssrdVAe7VGE2BM,"1UUYAQ9LiRsZF0ZukQNWXM","One Less Bell to Answer - Keely Smith Cover","Ultimate 5th Dimension","The 5th Dimension",2004-01-26,207906,34,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"adult standards,bubblegum pop,folk rock,mellow gold,motown,singer-songwriter,soft rock,sunshine pop",0.247,0.31,2,-10.487,1,0.0309,0.745,0.0000186,0.205,0.483,198.82,3
14XWXWv5FoCbFzLksawpEe,"22WZ7M8sxp5THdruNY3gXt","Riders on the Storm","L.A. Woman","The Doors",1971-04-19,434720,74,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"acid rock,album rock,classic rock,hard rock,psychedelic rock,rock",0.55,0.722,11,-11.729,0,0.0283,0.25,0.0129,0.11,0.716,103.886,4
0SxFyA4FqmEQqZVuAlg8lf,"0W498bDDNlJIrYMKXdpLHA","The First Time Ever I Saw Your Face","First Take","Roberta Flack",1969,260666,64,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"adult standards,disco,quiet storm,soft rock,soul,vocal jazz",0.311,0.0264,0,-21.644,1,0.037,0.731,0.00205,0.156,0.139,120.653,4
6vuEG9sZtC4W2zT64f7zLF,"4HVmeVTQBgvTuvjB1JYwaf","Alone Again (Naturally)","Back to Front","Gilbert O'Sullivan",1972-01-01,216840,61,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"adult standards,soft rock",0.558,0.464,8,-8.488,0,0.0354,0.583,0.000133,0.159,0.558,171.762,4
2QgWuCtBpNIpl5trmKCxRf,"1gRNBaI4yn6wCCTvRhGWh8","American Pie","The Best Of Don McLean","Don McLean",1988-01-01,515866,68,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"classic rock,folk,folk rock,heartland rock,mellow gold,singer-songwriter,soft rock",0.526,0.509,7,-10.893,1,0.0628,0.6,0,0.144,0.497,138.318,4
6MrILERJLA3Jcq0E9poZsp,"3RTzAwFprBqiskp550eSJX","Without You","Nilsson Schmilsson","Harry Nilsson",1971,201000,69,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"classic rock,folk,folk rock,singer-songwriter",0.381,0.186,4,-15.477,1,0.029,0.613,0.00000275,0.0694,0.142,65.058,4
6jGb3Hhy6Dfhci1Eb3au0R,"1NAWG3AngjBXyKbmPaz92D","The Candy Man","20th Century Masters: The Millennium Collection: Best Of Sammy Davis Jr.","Sammy Davis Jr.",2002-01-01,192920,31,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"adult standards,lounge,vocal jazz",0.635,0.53,0,-11.179,1,0.0333,0.817,0.000108,0.341,0.808,131.188,4
0THCWeLz2PG4W5oIp2K3ee,"5TbXjzD8tYgMD5JU2g2F8q","I Gotcha","Reservoir Dogs (Original Motion Picture Soundtrack)","Joe Tex",2009-01-01,147600,0,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"northern soul,southern soul",0.672,0.782,8,-9.973,1,0.45,0.137,0.0000208,0.276,0.97,187.265,4
3M8FzayQWtkvOhqMn2V4T2,"1ThoqLcyIYvZn7iWbj8fsj","Lean on Me","Still Bill","Bill Withers",1972-05-01,258834,72,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"classic soul,funk,quiet storm,soul",0.619,0.22,0,-13.843,1,0.0672,0.782,0.0000119,0.124,0.426,75.143,4
4z51Gf7Ppt9Lmu5zmnUIz9,"6HX8AbXUFaYRtlqKb4CCo0","Baby Don't Get Hooked on Me","Baby Don't Get Hooked On Me","Mac Davis",1972-09-09,183933,52,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"classic country pop,country rock",0.495,0.307,9,-18.168,1,0.0403,0.26,0.0000521,0.103,0.802,80.97,4
3tm6LVXZJg0lG4hQm5ytrT,"6sOP8RUFR0q0nBOBOXGdBK","Brand New Key","Beautiful People: The Greatest Hits of Melanie","Melanie",1999-07-01,144866,53,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"folk,persian pop",0.667,0.412,1,-7.544,1,0.0353,0.817,0,0.107,0.82,83.816,4
63xdwScd1Ai1GigAwQxE8y,"3dkbV4qihUeMsqN4vBGg93","Let's Stay Together","Let's Stay Together","Al Green",1972,199396,77,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"classic soul,funk,memphis soul,soul,soul blues,southern soul",0.756,0.401,7,-10.702,0,0.0526,0.582,0.011,0.0541,0.514,101.954,4
2BY7ALEWdloFHgQZG6VMLA,"5jJN1nmKXzRjodMl1THQeI","Brandy (You're a Fine Girl)","Looking Glass","Looking Glass",1972,186826,76,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"sunshine pop",0.716,0.625,1,-11.369,0,0.0601,0.396,0.0000197,0.134,0.826,125.276,4
5tcR6nVpY1JRDyDcK0K60f,"7BFr36uI1dzJyo6tpa5Ued","Oh Girl","The Ultimate Chi-Lites","The Chi-Lites",2006,217520,52,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"chicago soul,classic soul,disco,funk,quiet storm,soul,southern soul",0.422,0.486,0,-9.866,0,0.0282,0.296,0,0.108,0.53,134.587,4
73ISKcMWouqTzAbZD4GkLx,"3dplAkEBq2ujPOBDQFpvEp","Nice to Be with You","Gallery's Greatest Hits: Original Masters","Gallery",2010-12-21,160373,0,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"bubblegum pop",0.7,0.883,9,-9.13,1,0.0304,0.064,0.000819,0.0738,0.97,132.359,4
2R1CGhRSsNFwCsqRxYAZK7,"293zczrfYafIItmnmM3coR","My Ding-A-Ling - Live At Lanchester Arts Festival,1972","Best Of","Chuck Berry",2013-02-19,258426,31,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"blues,blues rock,classic rock,rock,rock-and-roll,rockabilly,soul",0.69,0.545,8,-7.904,1,0.185,0.773,0,0.744,0.488,122.172,4
54K7o2yNOMZYCtEDnfD6wI,"5Pek6HAr0BoHD9P1RuA7d5","(If Loving You Is Wrong) I Don't Want to Be Right","(If Loving You Is Wrong) I Don't Want to Be Right","Luther Ingram",1967,216800,48,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"memphis soul,southern soul",0.502,0.451,4,-7.423,0,0.0438,0.283,0,0.154,0.531,140.474,4
4CAey4iFN0nyncxkUwcdbl,"5Pek6HAr0BoHD9P1RuA7d5","I'll Be Your Shelter (In Time of Storm)","(If Loving You Is Wrong) I Don't Want to Be Right","Luther Ingram",1967,201333,21,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"memphis soul,southern soul",0.726,0.625,2,-9.346,1,0.0618,0.0773,0.000143,0.111,0.754,96.982,4
3JMs4Z63YNSK5RnHUhpeOe,"5Pek6HAr0BoHD9P1RuA7d5","Always","(If Loving You Is Wrong) I Don't Want to Be Right","Luther Ingram",1967,269426,12,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"memphis soul,southern soul",0.619,0.614,8,-8.795,1,0.0257,0.105,0,0.194,0.703,106.617,3
0jAQIWZbbt78awdNfXfoCf,"5Pek6HAr0BoHD9P1RuA7d5","Dying & Crying","(If Loving You Is Wrong) I Don't Want to Be Right","Luther Ingram",1967,231000,13,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"memphis soul,southern soul",0.463,0.507,6,-8.904,1,0.0328,0.214,0.00000484,0.11,0.683,153.224,3
1WFN0GiTgi3n5Ew4xTiOrl,"5Pek6HAr0BoHD9P1RuA7d5","Help Me Love","(If Loving You Is Wrong) I Don't Want to Be Right","Luther Ingram",1967,229373,6,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"memphis soul,southern soul",0.573,0.516,1,-8.082,1,0.0319,0.132,0,0.145,0.732,160.015,4
1MhJKFgAyRl9b3iVobRpc3,"5Pek6HAr0BoHD9P1RuA7d5","I'm Trying To Sing a Message To You","(If Loving You Is Wrong) I Don't Want to Be Right","Luther Ingram",1967,260560,9,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"memphis soul,southern soul",0.627,0.658,6,-8.027,1,0.0541,0.0424,0.00000439,0.123,0.695,80.61,4
5xmhGoeaBwqidf9cBb4T4o,"5Pek6HAr0BoHD9P1RuA7d5","I Remember","(If Loving You Is Wrong) I Don't Want to Be Right","Luther Ingram",1967,202173,6,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"memphis soul,southern soul",0.632,0.838,2,-6.788,1,0.0799,0.125,0,0.237,0.961,80.982,4
3xE7bFtC4yQYfgvHeiqcUi,"5Pek6HAr0BoHD9P1RuA7d5","I'll Love You Until the End","(If Loving You Is Wrong) I Don't Want to Be Right","Luther Ingram",1967,322026,7,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"memphis soul,southern soul",0.671,0.49,0,-8.008,1,0.025,0.0872,0.0000409,0.0716,0.488,99.531,3
5C9ythxAzPIaoNsgWAZ7sv,"5Pek6HAr0BoHD9P1RuA7d5","Love Ain't Gonna Run Me Away","(If Loving You Is Wrong) I Don't Want to Be Right","Luther Ingram",1967,300933,5,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"memphis soul,southern soul",0.548,0.615,9,-7.725,1,0.0283,0.0112,0.000168,0.0993,0.653,145.875,4
2a7IxNEpgJlpNj80jP2Mj3,"5Pek6HAr0BoHD9P1RuA7d5","I Can't Stop","(If Loving You Is Wrong) I Don't Want to Be Right","Luther Ingram",1967,194440,3,spotify:user:zjur95tfefoqoz2t1kcea8ahk,2023-01-15T23:15:01Z,"memphis soul,southern soul",0.778,0.637,3,-6.911,1,0.0539,0.123,0,0.0841,0.935,133.842,4
